"date","commune","case_true","case_lowCI","case_med","case_uppCI","pop","inc_true","inc_lowCI","inc_med","inc_uppCI","hist_year","season","month_lab"
2024-06-01,"RANOMAFANA",NA,136,188,260,17136,NA,7.94413746631017,10.9850080102913,15.1998817565249,1,"2024/2025","Jun"
2024-06-01,"TSARATANANA",NA,923,1190,1533,32193,NA,28.6816027863932,36.949401169163,47.6087195903894,1,"2024/2025","Jun"
2024-07-01,"AMBIABE",NA,348,498,712,12412,NA,28.0285916189479,40.0932353681729,57.3555944741844,1,"2024/2025","Jul"
2024-07-01,"AMBOHIMANGA DU SUD",NA,340,464,632,24137,NA,14.0908085773877,19.2082973620875,26.1898709030112,1,"2024/2025","Jul"
2024-07-01,"AMBOHIMIERA",NA,367,514,721,18440,NA,19.9260335192575,27.8955039616022,39.1245815809768,1,"2024/2025","Jul"
2024-07-01,"AMPASINAMBO",NA,44,81,149,4105,NA,10.7323286176383,19.7135501768498,36.2022537398734,1,"2024/2025","Jul"
2024-07-01,"ANALAMPASINA",NA,238,345,500,8012,NA,29.7442893877562,43.06551324969,62.3868646832737,1,"2024/2025","Jul"
2024-07-01,"ANDRORANGAVOLA",NA,506,693,950,19060,NA,26.5272521180186,36.3443890209316,49.8408077478795,1,"2024/2025","Jul"
2024-07-01,"ANTARETRA",NA,243,328,442,12914,NA,18.8264681749941,25.3700202080802,34.1890902666034,1,"2024/2025","Jul"
2024-07-01,"ANTSINDRA",NA,147,219,325,8381,NA,17.5597016871094,26.0796083260089,38.7421216021777,1,"2024/2025","Jul"
2024-07-01,"FASINTSARA",NA,224,316,446,15341,NA,14.5764298316798,20.5942633100557,29.0981260617937,1,"2024/2025","Jul"
2024-07-01,"IFANADIANA",NA,144,196,267,22529,NA,6.39019608666857,8.7005844420843,11.8454817841007,1,"2024/2025","Jul"
2024-07-01,"KELILALINA",NA,427,561,737,16468,NA,25.9334810920347,34.07032634478,44.7627422578789,1,"2024/2025","Jul"
2024-07-01,"MAROHARATRA",NA,490,677,937,15644,NA,31.323776052481,43.2938366668338,59.9215149226814,1,"2024/2025","Jul"
2024-07-01,"MAROTOKO",NA,228,344,520,9010,NA,25.3325606279341,38.2291516110051,57.7399511864588,1,"2024/2025","Jul"
2024-07-01,"RANOMAFANA",NA,130,188,272,17179,NA,7.54042791828505,10.9358288305055,15.8622714973874,1,"2024/2025","Jul"
2024-07-01,"TSARATANANA",NA,901,1174,1532,32271,NA,27.9054607076908,36.3928128492973,47.4688929015526,1,"2024/2025","Jul"
2024-08-01,"AMBIABE",NA,222,339,518,12440,NA,17.8649369599015,27.269913944934,41.6212853523014,1,"2024/2025","Aug"
2024-08-01,"AMBOHIMANGA DU SUD",NA,303,416,572,24189,NA,12.5093278386877,17.2007531230496,23.6546312199459,1,"2024/2025","Aug"
2024-08-01,"AMBOHIMIERA",NA,168,245,358,18478,NA,9.07090195304823,13.2538735082193,19.395711224067,1,"2024/2025","Aug"
2024-08-01,"AMPASINAMBO",NA,44,78,140,4114,NA,10.6839895311787,19.0471916522018,33.9780981340688,1,"2024/2025","Aug"
2024-08-01,"ANALAMPASINA",NA,155,237,364,8027,NA,19.2816180666446,29.5508852604987,45.2981221433985,1,"2024/2025","Aug"
2024-08-01,"ANDRORANGAVOLA",NA,346,487,685,19101,NA,18.1293164795335,25.4937489428547,35.8751347976101,1,"2024/2025","Aug"
2024-08-01,"ANTARETRA",NA,192,271,384,12942,NA,14.8014672308375,20.9558326890279,29.6719299823287,1,"2024/2025","Aug"
2024-08-01,"ANTSINDRA",NA,42,80,155,8398,NA,4.99726168625232,9.56272037917298,18.4073224237574,1,"2024/2025","Aug"
2024-08-01,"FASINTSARA",NA,282,397,559,15373,NA,18.3462030059334,25.824473222697,36.3601908007212,1,"2024/2025","Aug"
2024-08-01,"IFANADIANA",NA,172,235,320,22581,NA,7.63483724466055,10.3993020848208,14.1663807957847,1,"2024/2025","Aug"
2024-08-01,"KELILALINA",NA,352,472,634,16505,NA,21.3373293982247,28.6215267348391,38.3953247328191,1,"2024/2025","Aug"
2024-08-01,"MAROHARATRA",NA,335,494,729,15675,NA,21.384219960465,31.5215478215675,46.5242336457467,1,"2024/2025","Aug"
2024-08-01,"MAROTOKO",NA,243,354,517,9029,NA,26.938625993633,39.2587884398449,57.2442281210208,1,"2024/2025","Aug"
2024-08-01,"RANOMAFANA",NA,94,144,222,17218,NA,5.47188968768106,8.39190632166581,12.8725186235823,1,"2024/2025","Aug"
2024-08-01,"TSARATANANA",NA,476,641,864,32341,NA,14.7242577460528,19.8329067540838,26.7148331261443,1,"2024/2025","Aug"
2024-09-01,"AMBIABE",NA,294,452,697,12468,NA,23.5602547484,36.2850233856539,55.9205481328792,1,"2024/2025","Sep"
2024-09-01,"AMBOHIMANGA DU SUD",NA,350,486,675,24247,NA,14.4263054043886,20.034781007674,27.8283625495642,1,"2024/2025","Sep"
2024-09-01,"AMBOHIMIERA",NA,81,125,193,18521,NA,4.35390529472393,6.72542619186488,10.4084078855035,1,"2024/2025","Sep"
2024-09-01,"AMPASINAMBO",NA,69,116,196,4125,NA,16.7730993567552,28.1978559824591,47.4952825098867,1,"2024/2025","Sep"
2024-09-01,"ANALAMPASINA",NA,158,239,362,8047,NA,19.6027999604615,29.7089897847504,45.0415468675469,1,"2024/2025","Sep"
2024-09-01,"ANDRORANGAVOLA",NA,451,647,928,19147,NA,23.549443996328,33.7719275522614,48.4713118624795,1,"2024/2025","Sep"
2024-09-01,"ANTARETRA",NA,195,276,392,12974,NA,15.0179860085613,21.296832737643,30.1948929882778,1,"2024/2025","Sep"
2024-09-01,"ANTSINDRA",NA,174,262,394,8418,NA,20.6606816516921,31.0934875103255,46.8033545869998,1,"2024/2025","Sep"
2024-09-01,"FASINTSARA",NA,173,248,354,15410,NA,11.2556851832655,16.0791350140102,22.9648945101616,1,"2024/2025","Sep"
2024-09-01,"IFANADIANA",NA,148,203,279,22633,NA,6.52568517883992,8.96387227479395,12.3116171228257,1,"2024/2025","Sep"
2024-09-01,"KELILALINA",NA,193,265,365,16545,NA,11.6489354397602,16.0405601130916,22.0844460686693,1,"2024/2025","Sep"
2024-09-01,"MAROHARATRA",NA,144,215,321,15715,NA,9.18400658381198,13.6844039744306,20.4196534251355,1,"2024/2025","Sep"
2024-09-01,"MAROTOKO",NA,238,362,551,9051,NA,26.3220967439261,39.9964553973776,60.8291026024492,1,"2024/2025","Sep"
2024-09-01,"RANOMAFANA",NA,91,141,218,17257,NA,5.26484523654257,8.14782105594958,12.60981911151,1,"2024/2025","Sep"
2024-09-01,"TSARATANANA",NA,449,612,836,32418,NA,13.8356707880197,18.8928472559499,25.7971546440852,1,"2024/2025","Sep"
2024-10-01,"AMBIABE",NA,95,136,193,12497,NA,7.61088178702668,10.8428337212763,15.4472765937608,1,"2024/2025","Oct"
2024-10-01,"AMBOHIMANGA DU SUD",NA,177,237,316,24301,NA,7.29781610436626,9.74109594242929,13.0063436567105,1,"2024/2025","Oct"
2024-10-01,"AMBOHIMIERA",NA,116,166,237,18564,NA,6.23674184509007,8.91559134527288,12.7661663565934,1,"2024/2025","Oct"
2024-10-01,"AMPASINAMBO",NA,24,40,67,4134,NA,5.79772760740418,9.6977561156397,16.2358292437513,1,"2024/2025","Oct"
2024-10-01,"ANALAMPASINA",NA,54,81,121,8066,NA,6.66770123868804,10.0113730120186,15.0321069781631,1,"2024/2025","Oct"
2024-10-01,"ANDRORANGAVOLA",NA,139,193,268,19190,NA,7.26277249623406,10.0629347483138,13.9517109728126,1,"2024/2025","Oct"
2024-10-01,"ANTARETRA",NA,114,154,207,13003,NA,8.75677950686697,11.8117429619122,15.9331602301545,1,"2024/2025","Oct"
2024-10-01,"ANTSINDRA",NA,111,161,233,8438,NA,13.1923846501981,19.0873792897882,27.6263658380824,1,"2024/2025","Oct"
2024-10-01,"FASINTSARA",NA,115,158,217,15444,NA,7.41840573860867,10.2050836247235,14.0387205940693,1,"2024/2025","Oct"
2024-10-01,"IFANADIANA",NA,109,146,197,22685,NA,4.79275768074074,6.4539925489845,8.69128731230603,1,"2024/2025","Oct"
2024-10-01,"KELILALINA",NA,106,141,189,16583,NA,6.39347947417898,8.52829387826622,11.3758771091055,1,"2024/2025","Oct"
2024-10-01,"MAROHARATRA",NA,96,135,191,15748,NA,6.1047837811715,8.58885197375455,12.0991060688282,1,"2024/2025","Oct"
2024-10-01,"MAROTOKO",NA,119,174,255,9070,NA,13.1480078488974,19.2287351676606,28.1666290017417,1,"2024/2025","Oct"
2024-10-01,"RANOMAFANA",NA,38,55,79,17297,NA,2.18600911188909,3.16430915708466,4.58039192648913,1,"2024/2025","Oct"
2024-10-01,"TSARATANANA",NA,302,398,523,32491,NA,9.29452576879888,12.234208923224,16.1048744037874,1,"2024/2025","Oct"
2024-11-01,"AMBIABE",NA,230,318,439,12525,NA,18.351584771057,25.3544492143623,35.0491201268679,1,"2024/2025","Nov"
2024-11-01,"AMBOHIMANGA DU SUD",NA,407,528,685,24356,NA,16.7080606509925,21.6801101239575,28.1423937973028,1,"2024/2025","Nov"
2024-11-01,"AMBOHIMIERA",NA,380,511,689,18606,NA,20.4312024515375,27.482863609011,37.048947877597,1,"2024/2025","Nov"
2024-11-01,"AMPASINAMBO",NA,47,69,102,4143,NA,11.3803365018023,16.6845017049954,24.510782992599,1,"2024/2025","Nov"
2024-11-01,"ANALAMPASINA",NA,146,204,283,8084,NA,18.114030100522,25.1824997918785,35.0317171669871,1,"2024/2025","Nov"
2024-11-01,"ANDRORANGAVOLA",NA,252,334,444,19234,NA,13.0948322050791,17.3848791563954,23.1024469122224,1,"2024/2025","Nov"
2024-11-01,"ANTARETRA",NA,236,312,413,13032,NA,18.102616139364,23.9593044570076,31.715281280955,1,"2024/2025","Nov"
2024-11-01,"ANTSINDRA",NA,183,254,353,8456,NA,21.5831931416556,29.9930784836748,41.6919849407802,1,"2024/2025","Nov"
2024-11-01,"FASINTSARA",NA,288,379,499,15479,NA,18.5849211900567,24.486467765209,32.2668039750306,1,"2024/2025","Nov"
2024-11-01,"IFANADIANA",NA,267,355,471,22735,NA,11.7510504753044,15.6001177374942,20.7135398946384,1,"2024/2025","Nov"
2024-11-01,"KELILALINA",NA,223,291,381,16620,NA,13.409733566478,17.5257162407086,22.9065528019082,1,"2024/2025","Nov"
2024-11-01,"MAROHARATRA",NA,299,401,540,15786,NA,18.9168334163084,25.4063140879429,34.1836586707112,1,"2024/2025","Nov"
2024-11-01,"MAROTOKO",NA,217,304,427,9091,NA,23.9006998681119,33.4622220086319,46.9325945710282,1,"2024/2025","Nov"
2024-11-01,"RANOMAFANA",NA,87,124,176,17336,NA,5.01320258366746,7.12782828952583,10.1406293016733,1,"2024/2025","Nov"
2024-11-01,"TSARATANANA",NA,655,848,1099,32566,NA,20.1121816911152,26.0525137673446,33.7548369142905,1,"2024/2025","Nov"
2024-12-01,"AMBIABE",NA,457,627,860,12554,NA,36.4422234056757,49.9606765070122,68.5300302070375,1,"2024/2025","Dec"
2024-12-01,"AMBOHIMANGA DU SUD",NA,763,985,1274,24412,NA,31.2503867478209,40.3691465407233,52.1676743346138,1,"2024/2025","Dec"
2024-12-01,"AMBOHIMIERA",NA,704,944,1268,18648,NA,37.7341571242647,50.6050759954064,68.0083737471023,1,"2024/2025","Dec"
2024-12-01,"AMPASINAMBO",NA,90,132,193,4152,NA,21.787565388054,31.759572676962,46.3664915442191,1,"2024/2025","Dec"
2024-12-01,"ANALAMPASINA",NA,199,275,381,8102,NA,24.5827854377679,33.997171869344,47.0327832642818,1,"2024/2025","Dec"
2024-12-01,"ANDRORANGAVOLA",NA,412,545,721,19277,NA,21.3873553276434,28.2705840333558,37.3997115659957,1,"2024/2025","Dec"
2024-12-01,"ANTARETRA",NA,446,588,777,13061,NA,34.1210930828845,45.039125458757,59.4567948883604,1,"2024/2025","Dec"
2024-12-01,"ANTSINDRA",NA,282,387,530,8476,NA,33.3225018134387,45.6405565135546,62.5433805691489,1,"2024/2025","Dec"
2024-12-01,"FASINTSARA",NA,450,591,775,15516,NA,29.0259710674653,38.0645816487037,49.9223163543091,1,"2024/2025","Dec"
2024-12-01,"IFANADIANA",NA,353,469,622,22788,NA,15.5056651383268,20.5686141516722,27.2841481810744,1,"2024/2025","Dec"
2024-12-01,"KELILALINA",NA,501,650,843,16658,NA,30.0960008621337,39.0301374946856,50.6179680345345,1,"2024/2025","Dec"
2024-12-01,"MAROHARATRA",NA,420,558,743,15820,NA,26.5593680018428,35.2991803176992,46.9927053422415,1,"2024/2025","Dec"
2024-12-01,"MAROTOKO",NA,290,402,558,9111,NA,31.8794298428583,44.1671682486388,61.2773731871004,1,"2024/2025","Dec"
2024-12-01,"RANOMAFANA",NA,208,293,413,17375,NA,11.97243633886,16.872299522046,23.7904281424871,1,"2024/2025","Dec"
2024-12-01,"TSARATANANA",NA,1173,1511,1946,32637,NA,35.9500521102172,46.2941773121444,59.6273966936234,1,"2024/2025","Dec"
2025-01-01,"AMBIABE",NA,821,1111,1505,12585,NA,65.2578152783854,88.3145338092238,119.587136771693,1,"2024/2025","Jan"
2025-01-01,"AMBOHIMANGA DU SUD",NA,694,890,1141,24477,NA,28.3722612892486,36.3576723117988,46.6099691944825,1,"2024/2025","Jan"
2025-01-01,"AMBOHIMIERA",NA,725,962,1280,18698,NA,38.780111923244,51.4580565756594,68.4449908249356,1,"2024/2025","Jan"
2025-01-01,"AMPASINAMBO",NA,142,198,278,4164,NA,34.0225518238513,47.6295221688229,66.815120462813,1,"2024/2025","Jan"
2025-01-01,"ANALAMPASINA",NA,291,395,536,8125,NA,35.7660909379023,48.5776648701246,66.0070829195102,1,"2024/2025","Jan"
2025-01-01,"ANDRORANGAVOLA",NA,490,640,837,19326,NA,25.3769105262354,33.1416908310278,43.3218130903265,1,"2024/2025","Jan"
2025-01-01,"ANTARETRA",NA,656,856,1117,13095,NA,50.0908828348691,65.3449169591574,85.2622479949402,1,"2024/2025","Jan"
2025-01-01,"ANTSINDRA",NA,260,353,480,8498,NA,30.6499119555472,41.5843630476511,56.4394380060772,1,"2024/2025","Jan"
2025-01-01,"FASINTSARA",NA,638,824,1066,15558,NA,40.9928161039146,52.9865117502813,68.5019330471319,1,"2024/2025","Jan"
2025-01-01,"IFANADIANA",NA,723,942,1227,22844,NA,31.6494367831258,41.2276398316292,53.7120380304868,1,"2024/2025","Jan"
2025-01-01,"KELILALINA",NA,636,817,1051,16700,NA,38.0584743905585,48.9435539691121,62.9443395370663,1,"2024/2025","Jan"
2025-01-01,"MAROHARATRA",NA,478,628,828,15865,NA,30.0988418922146,39.6021233508712,52.1987085719198,1,"2024/2025","Jan"
2025-01-01,"MAROTOKO",NA,384,523,713,9137,NA,42.0098444093117,57.2080014110116,78.0268798742986,1,"2024/2025","Jan"
2025-01-01,"RANOMAFANA",NA,350,472,635,17418,NA,20.1180751719777,27.0771734419211,36.4618719747029,1,"2024/2025","Jan"
2025-01-01,"TSARATANANA",NA,1504,1927,2470,32724,NA,45.9597294637236,58.8948246868717,75.4936312925617,1,"2024/2025","Jan"
2025-02-01,"AMBIABE",NA,919,1255,1714,12611,NA,72.8521363756739,99.4863617041146,135.927458847384,1,"2024/2025","Feb"
2025-02-01,"AMBOHIMANGA DU SUD",NA,620,796,1023,24524,NA,25.2837652366222,32.4630140265154,41.6948563614613,1,"2024/2025","Feb"
2025-02-01,"AMBOHIMIERA",NA,950,1266,1692,18734,NA,50.7238701478467,67.5926966453989,90.299266567337,1,"2024/2025","Feb"
2025-02-01,"AMPASINAMBO",NA,182,256,360,4173,NA,43.6181045438104,61.2836954208502,86.2539938943985,1,"2024/2025","Feb"
2025-02-01,"ANALAMPASINA",NA,329,442,594,8139,NA,40.4402636582131,54.3134391922809,72.9745578747616,1,"2024/2025","Feb"
2025-02-01,"ANDRORANGAVOLA",NA,557,732,964,19367,NA,28.7731687157018,37.8200102251813,49.7527543263125,1,"2024/2025","Feb"
2025-02-01,"ANTARETRA",NA,643,843,1106,13121,NA,48.9862733613299,64.2661798254379,84.3189649585142,1,"2024/2025","Feb"
2025-02-01,"ANTSINDRA",NA,264,359,488,8514,NA,31.0053882917895,42.1659960613187,57.3650967461006,1,"2024/2025","Feb"
2025-02-01,"FASINTSARA",NA,672,867,1119,15584,NA,43.0914977102443,55.6232472028265,71.8071985915805,1,"2024/2025","Feb"
2025-02-01,"IFANADIANA",NA,693,907,1187,22892,NA,30.2848433863736,39.6211438873224,51.8353021223797,1,"2024/2025","Feb"
2025-02-01,"KELILALINA",NA,802,1034,1335,16735,NA,47.8965614867137,61.8069900681766,79.7549338240503,1,"2024/2025","Feb"
2025-02-01,"MAROHARATRA",NA,684,901,1188,15892,NA,43.0635918425307,56.6837357653422,74.7430642966664,1,"2024/2025","Feb"
2025-02-01,"MAROTOKO",NA,344,473,651,9155,NA,37.5852519972039,51.6774057865067,71.1552087589026,1,"2024/2025","Feb"
2025-02-01,"RANOMAFANA",NA,357,483,653,17454,NA,20.4681074599602,27.6782825509332,37.4358358503348,1,"2024/2025","Feb"
2025-02-01,"TSARATANANA",NA,1762,2269,2923,32790,NA,53.722658382715,69.1932141620901,89.1434490270422,1,"2024/2025","Feb"
2025-03-01,"AMBIABE",NA,646,880,1199,12641,NA,51.102030683788,69.6081501363917,94.836707731995,1,"2024/2025","Mar"
2025-03-01,"AMBOHIMANGA DU SUD",NA,648,834,1073,24582,NA,26.3746221416364,33.9257251341462,43.654439613194,1,"2024/2025","Mar"
2025-03-01,"AMBOHIMIERA",NA,839,1121,1502,18777,NA,44.6867992382146,59.718669190719,79.9971794971553,1,"2024/2025","Mar"
2025-03-01,"AMPASINAMBO",NA,251,353,497,4182,NA,60.0260642468252,84.4086952793829,118.926670472653,1,"2024/2025","Mar"
2025-03-01,"ANALAMPASINA",NA,353,476,642,8157,NA,43.2224970207564,58.3095632941495,78.6917552278563,1,"2024/2025","Mar"
2025-03-01,"ANDRORANGAVOLA",NA,496,654,862,19413,NA,25.5731414229448,33.6886301004332,44.4220974969183,1,"2024/2025","Mar"
2025-03-01,"ANTARETRA",NA,749,981,1286,13151,NA,56.9370368059965,74.6233261509088,97.816939888432,1,"2024/2025","Mar"
2025-03-01,"ANTSINDRA",NA,238,328,452,8535,NA,27.8802148323536,38.4258579463485,52.9774179794492,1,"2024/2025","Mar"
2025-03-01,"FASINTSARA",NA,802,1038,1343,15622,NA,51.3346796618893,66.4366248255636,85.9943339734598,1,"2024/2025","Mar"
2025-03-01,"IFANADIANA",NA,755,987,1291,22946,NA,32.9030330959055,43.0308808763628,56.2785143623952,1,"2024/2025","Mar"
2025-03-01,"KELILALINA",NA,1114,1440,1861,16774,NA,66.4072966592662,85.8381059312341,110.958174400592,1,"2024/2025","Mar"
2025-03-01,"MAROHARATRA",NA,649,856,1131,15931,NA,40.7640671024747,53.7430266384414,70.9823415128751,1,"2024/2025","Mar"
2025-03-01,"MAROTOKO",NA,415,572,789,9176,NA,45.2532755281123,62.3237827623004,85.9528622017107,1,"2024/2025","Mar"
2025-03-01,"RANOMAFANA",NA,382,516,697,17495,NA,21.8177105549066,29.4804868428685,39.854484381956,1,"2024/2025","Mar"
2025-03-01,"TSARATANANA",NA,1894,2448,3163,32867,NA,57.6326535433476,74.4676122909912,96.2488454266433,1,"2024/2025","Mar"
2025-04-01,"AMBIABE",NA,496,675,920,12670,NA,39.1138163234085,53.2849909293358,72.6128764431575,1,"2024/2025","Apr"
2025-04-01,"AMBOHIMANGA DU SUD",NA,592,764,985,24640,NA,24.0246760070913,30.9924492373667,39.9956857040661,1,"2024/2025","Apr"
2025-04-01,"AMBOHIMIERA",NA,762,1021,1372,18822,NA,40.4792454061892,54.2539738170005,72.8905252179247,1,"2024/2025","Apr"
2025-04-01,"AMPASINAMBO",NA,166,234,331,4192,NA,39.493619335903,55.8097094286454,79.0531276365317,1,"2024/2025","Apr"
2025-04-01,"ANALAMPASINA",NA,285,386,523,8177,NA,34.8551991743008,47.2209491681912,63.9959984104889,1,"2024/2025","Apr"
2025-04-01,"ANDRORANGAVOLA",NA,433,569,747,19458,NA,22.2777022925724,29.2293270132851,38.3853635356992,1,"2024/2025","Apr"
2025-04-01,"ANTARETRA",NA,594,779,1021,13184,NA,45.0804911197965,59.0960931046781,77.4756835165798,1,"2024/2025","Apr"
2025-04-01,"ANTSINDRA",NA,337,457,621,8555,NA,39.3563218049662,53.4258051860509,72.5524927280552,1,"2024/2025","Apr"
2025-04-01,"FASINTSARA",NA,566,735,955,15658,NA,36.1373270340491,46.9410610760316,60.9818790818528,1,"2024/2025","Apr"
2025-04-01,"IFANADIANA",NA,513,673,881,23001,NA,22.3229952084786,29.2487417988266,38.3229421223499,1,"2024/2025","Apr"
2025-04-01,"KELILALINA",NA,601,779,1009,16815,NA,35.7478157893124,46.305661101882,59.9796031051402,1,"2024/2025","Apr"
2025-04-01,"MAROHARATRA",NA,625,828,1098,15967,NA,39.141930062012,51.8311498714403,68.7491164701597,1,"2024/2025","Apr"
2025-04-01,"MAROTOKO",NA,352,483,663,9197,NA,38.2522626826633,52.4692032973124,72.0816940069661,1,"2024/2025","Apr"
2025-04-01,"RANOMAFANA",NA,244,337,465,17536,NA,13.9403124446309,19.2199620617107,26.5135776417006,1,"2024/2025","Apr"
2025-04-01,"TSARATANANA",NA,1293,1667,2149,32944,NA,39.2596663239391,50.5941249284336,65.2187873102378,1,"2024/2025","Apr"
2025-05-01,"AMBIABE",NA,308,423,580,12699,NA,24.2238155124026,33.2742180224511,45.7122181134646,0,"Saison en cours","May"
2025-05-01,"AMBOHIMANGA DU SUD",NA,491,634,818,24699,NA,19.8975998521142,25.6592696826872,33.1025115028048,0,"Saison en cours","May"
2025-05-01,"AMBOHIMIERA",NA,480,648,877,18864,NA,25.4581293187769,34.3715626535594,46.5145568156857,0,"Saison en cours","May"
2025-05-01,"AMPASINAMBO",NA,74,111,167,4202,NA,17.5462417626241,26.3351748342889,39.6240140059128,0,"Saison en cours","May"
2025-05-01,"ANALAMPASINA",NA,191,263,362,8198,NA,23.3287601529907,32.0754722587222,44.1189774856153,0,"Saison en cours","May"
2025-05-01,"ANDRORANGAVOLA",NA,322,429,571,19503,NA,16.4991439488464,21.973770297595,29.2960977417698,0,"Saison en cours","May"
2025-05-01,"ANTARETRA",NA,338,445,585,13214,NA,25.5776585312022,33.656798588703,44.2966204438527,0,"Saison en cours","May"
2025-05-01,"ANTSINDRA",NA,285,392,540,8575,NA,33.1850231436897,45.7252752071028,63.020356052147,0,"Saison en cours","May"
2025-05-01,"FASINTSARA",NA,408,529,686,15696,NA,25.9637998349361,33.6881103348602,43.7186380218872,0,"Saison en cours","May"
2025-05-01,"IFANADIANA",NA,328,427,558,23054,NA,14.2112157863302,18.5417844363043,24.1933519808891,0,"Saison en cours","May"
2025-05-01,"KELILALINA",NA,300,388,501,16853,NA,17.8183017083193,23.009908619424,29.7135937759998,0,"Saison en cours","May"
2025-05-01,"MAROHARATRA",NA,503,668,888,16005,NA,31.4177976565777,41.7177883564544,55.4934804972588,0,"Saison en cours","May"
2025-05-01,"MAROTOKO",NA,264,371,523,9219,NA,28.641885335224,40.2880573541758,56.7584403733458,0,"Saison en cours","May"
2025-05-01,"RANOMAFANA",NA,127,173,235,17578,NA,7.23217746433353,9.8245302688965,13.3526395365981,0,"Saison en cours","May"
2025-05-01,"TSARATANANA",NA,885,1138,1464,33020,NA,26.7908239030553,34.4546351194044,44.3223238380074,0,"Saison en cours","May"
2025-06-01,"AMBIABE",NA,187,258,357,12728,NA,14.6878620544674,20.2920340665913,28.0394051624724,0,"Saison en cours","Jun"
2025-06-01,"AMBOHIMANGA DU SUD",NA,263,344,451,24754,NA,10.6060308291755,13.9045657096686,18.2352359601749,0,"Saison en cours","Jun"
2025-06-01,"AMBOHIMIERA",NA,244,332,453,18908,NA,12.9195623708668,17.5807576093037,23.9771251527533,0,"Saison en cours","Jun"
2025-06-01,"AMPASINAMBO",NA,44,72,120,4212,NA,10.3661802721732,17.132514286826,28.3716961148243,0,"Saison en cours","Jun"
2025-06-01,"ANALAMPASINA",NA,121,167,231,8216,NA,14.687063435135,20.3072999825682,28.0907878494282,0,"Saison en cours","Jun"
2025-06-01,"ANDRORANGAVOLA",NA,232,311,417,19547,NA,11.8679291325511,15.9084000205767,21.3455885560704,0,"Saison en cours","Jun"
2025-06-01,"ANTARETRA",NA,235,310,409,13244,NA,17.7488077602802,23.418617533064,30.903709568172,0,"Saison en cours","Jun"
2025-06-01,"ANTSINDRA",NA,137,192,270,8593,NA,15.9465173462374,22.3908608280805,31.446554634014,0,"Saison en cours","Jun"
2025-06-01,"FASINTSARA",NA,148,200,268,15730,NA,9.43378955098833,12.6869141521991,17.0629048072509,0,"Saison en cours","Jun"
2025-06-01,"IFANADIANA",NA,153,201,265,23106,NA,6.63857046507539,8.71905305362099,11.4518087774765,0,"Saison en cours","Jun"
2025-06-01,"KELILALINA",NA,198,256,331,16891,NA,11.709895647335,15.1386872352985,19.5718295760669,0,"Saison en cours","Jun"
2025-06-01,"MAROHARATRA",NA,292,397,541,16040,NA,18.1777987213829,24.751915085204,33.7586884724602,0,"Saison en cours","Jun"
2025-06-01,"MAROTOKO",NA,220,310,437,9239,NA,23.7921155814087,33.5269639463224,47.3194361802113,0,"Saison en cours","Jun"
2025-06-01,"RANOMAFANA",NA,63,87,120,17617,NA,3.58182201658727,4.94389130917598,6.82770262870364,0,"Saison en cours","Jun"
2025-06-01,"TSARATANANA",NA,458,592,765,33093,NA,13.8389988651608,17.8820295921468,23.1099159358845,0,"Saison en cours","Jun"
2025-07-01,"AMBIABE",NA,172,246,352,12759,NA,13.442536502491,19.2549333515683,27.5810065030023,0,"Saison en cours","Jul"
2025-07-01,"AMBOHIMANGA DU SUD",NA,180,245,334,24814,NA,7.2495368156046,9.87332750900548,13.4491585399869,0,"Saison en cours","Jul"
2025-07-01,"AMBOHIMIERA",NA,197,276,387,18956,NA,10.4019607949931,14.5667156586896,20.4371909246854,0,"Saison en cours","Jul"
2025-07-01,"AMPASINAMBO",NA,25,45,83,4221,NA,5.82655523043881,10.7126170091724,19.6887999689858,0,"Saison en cours","Jul"
2025-07-01,"ANALAMPASINA",NA,130,189,274,8235,NA,15.8310257925398,22.930216256472,33.2284446944389,0,"Saison en cours","Jul"
2025-07-01,"ANDRORANGAVOLA",NA,262,358,490,19595,NA,13.3577917291275,18.2772853491777,25.0273399203669,0,"Saison en cours","Jul"
2025-07-01,"ANTARETRA",NA,124,167,226,13276,NA,9.33572949096865,12.6045395280735,17.0169155991615,0,"Saison en cours","Jul"
2025-07-01,"ANTSINDRA",NA,77,115,171,8615,NA,8.98280728745785,13.3536568008319,19.854821447115,0,"Saison en cours","Jul"
2025-07-01,"FASINTSARA",NA,125,177,251,15772,NA,7.93153922628409,11.2385129329308,15.9229024869164,0,"Saison en cours","Jul"
2025-07-01,"IFANADIANA",NA,77,104,142,23161,NA,3.31370281283685,4.50752697347417,6.13053857368643,0,"Saison en cours","Jul"
2025-07-01,"KELILALINA",NA,221,291,382,16932,NA,13.0778010270045,17.1758625878366,22.5577371825818,0,"Saison en cours","Jul"
2025-07-01,"MAROHARATRA",NA,270,374,519,16082,NA,16.7776521979219,23.2553430637188,32.276658968897,0,"Saison en cours","Jul"
2025-07-01,"MAROTOKO",NA,119,180,272,9263,NA,12.8110493865209,19.3844096292626,29.3529930593371,0,"Saison en cours","Jul"
2025-07-01,"RANOMAFANA",NA,65,94,136,17658,NA,3.66428143342173,5.31429999106887,7.70731046586299,0,"Saison en cours","Jul"
2025-07-01,"TSARATANANA",NA,475,620,810,33175,NA,14.3169019047099,18.698369585892,24.423751552777,0,"Saison en cours","Jul"
